DIRECTOR_ID,DIRECTOR,AVG_SCORE
1318448,严寄洲,6.779999999999999
1049927,哈尔·阿什贝,6.775
1045518,多米尼克·摩尔,6.775
1042647,矢崎仁司,6.775
1322246,黄伟明,6.775
1319466,李惠民,6.775
1006351,霍建起,6.771428571428571
1037151,罗伊·沃德·贝克,6.771428571428571
1355249,张晓海,6.766666666666667
1298845,高桥伴明,6.766666666666667
1078102,张之亮,6.766666666666667
1019271,河濑直美,6.766666666666667
1324597,深田晃司,6.766666666666667
1320343,蒂姆·希尔,6.766666666666667
1027146,约翰·卡拉辛斯基,6.766666666666667
1306647,金容华,6.766666666666667
1280584,陈以文,6.766666666666667
1014609,石井岳龙,6.7625
1032505,贝特朗·布里叶,6.7625
1108058,郭暻泽,6.757142857142857
1010731,黑泽清,6.752941176470588
1033208,达米彦·奥图,6.75
1045987,阿尔韦托·罗德里格斯,6.75
1315898,澎恰恰,6.75
1276111,刘立立,6.75
1320057,全桂洙,6.75
1393424,马小刚,6.75
1355248,赵安,6.75
1037439,托涅·马歇尔,6.75
1349648,韩俊熙,6.75
1037037,马克·罗布森,6.75
1023345,詹姆斯·法戈,6.75
1000481,凯文·格劳特,6.75
1275995,弗雷德·卡瓦耶,6.75
1313149,约瑟夫·科辛斯基,6.75
1377431,克勒姆·桑加,6.75
1045764,卡尔·谢恩克尔,6.75
1025431,阿兰·科诺,6.75
1335035,李容承,6.75
1050704,拉伊科·格尔利奇,6.75
1286770,P·J·霍根,6.75
1007113,艾达·卢皮诺,6.75
1023381,南茜·萨沃卡,6.75
1034622,凌子风,6.75
1324190,赵圣熙,6.75
1237800,佐藤东弥,6.75
1326775,安德烈·伊克萨诺夫,6.75
1324377,李正浩,6.75
1327878,向华胜,6.75
1325320,尹学烈,6.75
1041613,普皮·阿瓦蒂,6.75
1025054,李明世,6.75
1319897,三枝健起,6.75
1000957,内德·本森,6.75
1356799,罗冠群,6.75
1053976,屠忠训,6.75
1045485,露西尔·哈兹哈利洛维奇,6.75
1139043,筱原哲雄,6.745454545454546
1014716,庄文强,6.7375
1014080,鲁卡斯·穆迪森,6.733333333333333
1306423,阿马·阿桑特,6.733333333333333
1274330,宁瀛,6.733333333333333
1022841,贝蒂·托马斯,6.733333333333333
1042991,菲利普∙德∙肖伏隆,6.733333333333333
1291183,埃米利奥·马丁内斯·拉萨罗,6.733333333333333
1318814,金容钧,6.733333333333333
1289570,理查德·莱克斯顿,6.733333333333333
1017917,约翰·韦恩,6.733333333333333
1009280,哈罗德·兹瓦特,6.733333333333333
1032785,杰克·斯迈特,6.733333333333333
1301332,胡大为,6.733333333333333
1313067,李桢凡,6.733333333333333
1313007,陈德森,6.733333333333333
1050426,吉姆·麦克布莱德,6.733333333333333
1028057,阿莫斯·吉泰,6.728571428571429
1285109,夏钢,6.725
1274406,园子温,6.725
1295655,亚当·莱福金,6.725
1274246,李力持,6.720000000000001
1012633,莫洛·鲍罗尼尼,6.716666666666666
1019016,罗伯特·罗德里格兹,6.714285714285714
1297480,冼杞然,6.709999999999999
1018663,本杰明·海森堡,6.7
1324737,马可·布拉姆贝拉,6.7
1276175,阿兰·吉罗迪,6.7
1080103,埃德·埃伦伯格,6.7
1356127,仇晟,6.7
1101450,彼得·戈弗雷,6.7
1378742,阿里·阿巴斯·札法,6.7
1316791,孙永平,6.7
1041335,彼得·豪尔,6.7
1018714,塞德里克·康,6.7
1301927,李前宽,6.7
1022808,保罗·索特,6.7
1022801,弗里德·德斯特,6.7
1301926,肖桂云,6.7
1012748,兰伯特·希利尔,6.7
1276314,克里斯托弗·麦奎里,6.7
1316831,毛利阳一,6.7
1031851,约翰·特托罗,6.7
1042295,薇拉·贝尔蒙,6.7
1316272,村田和也,6.7
1323849,克里斯托弗·麦克布莱德,6.7
1014181,乔治 P·科斯马图斯,6.7
1365086,吉田康弘,6.7
1275997,李胤基,6.7
1391801,郑多元,6.7
1324484,杨明明,6.7
1022820,约翰·奥古斯特,6.7
1302613,马特拉斯·路塔特,6.7
1406290,何力,6.7
1277471,阿尔贝托·阿维罗·门多萨,6.7
1108116,矶村一路,6.7
1359862,小林宽,6.7
1032727,彼特·R·亨特,6.7
1391619,埃格勒·维特利特,6.7
1044969,保罗·格罗斯,6.7
1302596,韩志承,6.7
1356610,布鲁斯·古迪森,6.7
1110160,伊势谷友介,6.7
1405141,姜景勋,6.7
1005041,弗兰克·克拉斯,6.7
1005252,拉奇妲·布拉克尼,6.7
1359782,藤川史人,6.7
1360201,村井浩,6.7
1046782,高林阳一,6.7
1000574,弗莱德·戴克尔,6.7
1334776,布林·希金斯,6.7
1216851,乔阿吉姆·罗恩尼,6.7
1319498,巴沃·德弗恩,6.7
1401164,罗曼·拉古纳 ,6.7
1319545,王小峰,6.7
1346450,李赫洙,6.7
1019665,莱昂内尔·维埃拉,6.7
1337981,马克·吉尔,6.7
1354390,丹尼·德拉托雷,6.7
1398689,二宫健,6.7
1237671,夏兰特·卡塔里亚,6.7
1409496,杨帆,6.7
1409606,李胜宰,6.7
1157397,罗伯·托马斯,6.7
1409648,相梓,6.7
1149770,托德·施特劳斯-舒尔森,6.7
1019857,约翰·罗林斯,6.7
1334402,御法川修,6.7
1318646,王秉林 ,6.7
1028434,史蒂夫·罗布曼,6.7
1019938,洛朗·布东纳,6.7
1401002,史特芬·罗贝林,6.7
1380337,申东锡,6.7
1032239,吉列尔莫·阿里亚加,6.7
1181549,瑞安·克雷格,6.7
1032310,克里斯托弗·兰登,6.7
1319045,大卫·阿耶,6.7
1318756,花堂純次,6.7
1018533,汤姆·曼凯维奇,6.7
1334874,凯文·哥兹,6.7
1000735,丹尼尔·伊斯皮诺萨,6.7
1194229,豪尔赫·多拉多,6.7
1194589,唐纳德·赖斯,6.7
1032127,马提亚斯·施维赫夫,6.7
1315521,安迪·坦纳特,6.7
1014587,芭芭拉·格兰特,6.7
1050852,弗里德里克贝格伯德,6.7
1319256,濑田夏希,6.7
1365843,刘博文,6.7
1320058,林伟伦,6.7
1272065,周全,6.7
1010723,迈克尔·莱拜克,6.7
1274495,中岛哲也,6.7
1321354,胡玥,6.7
1308593,莱斯·博丹斯基,6.7
1045784,菲力浦·博萨斯,6.7
1014691,帕尼勒·费舍尔·克里斯藤森,6.7
1121285,刘家辉,6.7
1317793,尹祺,6.7
1045539,里卡尔多·德·蒙特埃尔,6.7
1347842,李桂碧,6.7
1413258,朴世上,6.7
1307739,林赞相,6.7
1045461,艾瑞克·范·洛依,6.7
1000820,凯内尔·穆德卢佐,6.7
1373978,桑木天,6.7
1045444,奥黛丽·威尔斯,6.7
1021999,姜文,6.7
1045416,保罗·布里克曼,6.7
1333614,黑泽直辅,6.7
1400618,拉斯塔姆·莫沙菲尔,6.7
1353595,金奉柱,6.7
1320153,李宰圭,6.7
1309462,安立奎·高德,6.7
1001536,雅克·迈尤特,6.7
1032476,瓦莱丽·勒梅西埃,6.7
1318334,陈国星,6.7
1311979,巴域·普瑞克潘也,6.7
1054394,菲利普·塞默·霍夫曼,6.7
1032495,皮尔斯·哈格德,6.7
1274275,罗志良,6.7
1049827,托尼·吉尔罗伊,6.7
1025492,约瑟夫·纽曼,6.7
1310819,杰森·R·古德,6.7
1274328,吉浦康裕,6.7
1018308,托马斯·施拉梅,6.7
1049486,迈克尔·基顿,6.7
1309857,王滨,6.7
1009673,约翰·哈里斯,6.7
1048512,米其林·兰克图,6.7
1397179,王逸,6.7
1312871,菊地康仁,6.7
1356327,辛静,6.7
1419088,门井肇,6.7
1370708,草野翔吾,6.7
1023663,格拉西亚·克雷赫塔,6.7
1025565,厄尔·C·肯顿,6.7
1300224,安德鲁卡·瓦丁顿,6.7
1292378,文森特·蒙顿,6.7
1037736,阿恩·马特森,6.7
1332495,乔纳斯·卡皮纳诺,6.7
1330354,萨姆·卡迪,6.7
1280602,成荫,6.7
1283953,谢雷·福克森,6.7
1012614,罗烈,6.7
1371635,陈敬音,6.7
1376617,胡珊,6.7
1036756,鲁伯特·温莱特,6.7
1417551,孟卫兵,6.7
1293951,朴钟元,6.7
1332069,乔恩·卡斯丹,6.7
1349688,相国强,6.7
1341595,钱江,6.7
1012595,文森特·舒曼,6.7
1285102,米格尔·戈麦斯,6.7
1286787,罗德·霍尔卡穆,6.7
1293124,敖志君,6.7
1343559,阿兰查·艾奇瓦莉亚,6.7
1364050,陈兴中,6.7
1292715,马克·穆登,6.7
1343277,雷蒙·齐歇尔,6.7
1326472,侯铮,6.7
1282455,马克·汀戴尔,6.7
1344409,毛弘镇,6.7
1038732,迈克尔·哥兹,6.7
1326868,埃米尔·拜加津,6.7
1370232,孙承志,6.7
1007207,威廉·拉斯蒂格,6.7
1418152,邱中义,6.7
1005789,伊德沙·渥德拉戈,6.7
1016679,梅格·瑞恩,6.7
1326370,安德斯·穆斯切蒂,6.7
1014072,顾伦德·查达哈,6.7
1007208,鲁道夫·马泰,6.7
1033755,米夏埃尔·普夫勒加尔,6.7
1297299,帕维兹·杉席巴奇,6.7
1281350,曼尼·科托,6.7
1283555,山姆·菲尔,6.7
1037194,卢西娅·普恩佐,6.7
1012706,阿尔弗雷德·格林,6.7
1330059,费尔南多·科蒂佐,6.7
1041207,汤姆·萨维尼,6.7
1332506,安德烈·赛格亚,6.7
1009374,克里斯蒂安·卡玛戈,6.7
1033488,埃里克·罗尚,6.7
1343427,赵范九,6.7
1036348,达丽尔·汉纳,6.7
1331571,茹斯汀·特里叶,6.7
1298409,罗伯特·斯蒂芬哈根,6.7
1349647,特里·爱德华·沙尔茨,6.7
1330695,莫希特·苏里,6.7
1294586,布鲁斯·皮特曼,6.7
1331621,钱翔,6.7
1333710,刘鼎业,6.699999999999999
1335396,李铢真,6.699999999999999
1016823,林正英,6.699999999999999
1383657,伊丽莎维塔·斯蒂肖娃,6.699999999999999
1025342,马里奥·巴瓦,6.699999999999999
1022703,约瑟夫·麦克金提·尼彻,6.699999999999999
1014157,奥利弗·希施比格尔,6.699999999999999
1277815,托尼·班克罗夫特,6.699999999999999
1032680,河正宇,6.699999999999999
1041307,克里斯托弗·凯恩,6.699999999999999
1028598,洛威·舍曼,6.699999999999999
1307117,穆罕默德·拉索罗夫,6.699999999999999
1040833,斯蒂芬·赫瑞克,6.6875
1043563,滕文骥,6.685714285714285
1012654,让-玛丽·普瓦雷,6.683333333333334
1040823,乔纳斯·阿克伦德,6.68
1007001,乔治·A·罗梅罗,6.68
1342069,三木康一郎,6.68
1274904,张元,6.675
1022986,玛莎·库利奇,6.675
1314730,乔梁,6.675
1014133,玛丽·哈伦,6.675
1050428,松本人志,6.666666666666667
1328375,詹姆斯·庞索特,6.666666666666667
1050374,宋克·沃特曼,6.666666666666667
1315004,金田治,6.666666666666667
1028672,柏德潘·王般,6.666666666666667
1330027,金正权,6.666666666666667
1291369,莱斯·梅菲尔德,6.666666666666667
1032021,沃尔夫冈·彼德森,6.666666666666667
1319732,三宅喜重,6.666666666666667
1351273,川口敬一郎,6.666666666666667
1314825,瞿友宁,6.666666666666667
1276496,戴维·布莱尔,6.666666666666667
1002862,曾志伟,6.6625
1331738,鲍学礼,6.659999999999999
1000977,米歇尔·德维尔,6.659999999999999
1018354,奥勒·博内代尔,6.659999999999999
1050091,阿努拉格·卡施亚普,6.6571428571428575
1041309,安德烈·祖拉斯基,6.6571428571428575
1333942,蒂埃里·克里法,6.65
1282202,加比·德拉尔,6.65
1347907,李磊,6.65
1014088,巴特·弗伦德里希,6.65
1326666,张时霖,6.65
1290376,德克兰·罗内,6.65
1307189,安德鲁·道格拉斯,6.65
1007230,弗兰克·塔许林,6.65
1046047,玛丽亚·索雷·托尼亚齐,6.65
1027614,卡洛斯·雷加达斯,6.65
1355038,劳拉·比斯普里,6.65
1275211,乌尔善,6.65
1318172,李彦廷,6.65
1315362,入江泰浩,6.65
1366439,曹远志,6.65
1319205,彭磊,6.65
1033758,赫拉尔多·贝拉,6.65
1306310,大卫·罗伯特·米切尔,6.65
1338405,乔安·斯法,6.65
1391054,永江二朗,6.65
1331988,彼得·兰德斯曼,6.65
1104032,小林一三,6.65
1286037,罗德·哈迪,6.65
1208843,费德·阿尔瓦雷兹,6.65
1298025,西尔维奥·索尔蒂尼,6.65
1342527,大九明子,6.65
1046482,石川宽,6.65
1036604,朱丽·泰莫,6.65
1012566,蒙特·赫尔曼,6.65
1323762,张夷非,6.65
1367099,高翔,6.65
1000956,帕斯卡尔·费兰,6.65
1027587,哈罗德·贝克尔,6.65
1183592,迈克·比尔比利亚,6.65
1287291,池田敏春,6.65
1005347,丽姆·柯里奇,6.65
1054161,贝特朗·波尼洛,6.65
1301692,张黎,6.65
1023189,贾斯特·杰克金,6.65
1037935,乌利胥·柯雷,6.65
1012631,卡连·沙赫纳扎罗夫,6.65
1353463,诺米·萨格雷欧,6.65
1217944,李玉,6.6499999999999995
1054400,史蒂文·索德伯格,6.641666666666667
1016979,张坚庭,6.638461538461538
1292230,迈克·米切尔,6.633333333333333
1328564,陈俊良,6.633333333333333
1013705,姜大卫,6.633333333333333
1327143,卞成贤,6.633333333333333
1023888,保罗·杰诺维塞,6.633333333333333
1352019,晋光乔,6.625
1323048,司小冬,6.625
1313684,吉田秋生,6.625
1032064,乔纳森·戴米,6.625
1049935,约翰·班德汉姆,6.625
1050518,纳森·朱兰,6.625
1296732,佐藤信介,6.622222222222223
1050585,根岸吉太郎,6.62
1007232,张彻,6.61864406779661
1016850,石井辉男,6.616666666666667
1036533,拉加·高斯内尔,6.616666666666667
1289258,黎大炜,6.614285714285714
1014153,詹姆斯·弗雷,6.614285714285714
1041182,伊万·雷特曼,6.611111111111111
1274431,刘镇伟,6.6066666666666665
1297044,皮埃尔·苏勒,6.6000000000000005
1299065,乔纳森·泰普兹,6.6000000000000005
1331100,安相勋,6.6000000000000005
1032552,托马斯·伯祖查,6.6000000000000005
1322583,华山,6.6000000000000005
1330823,华纯,6.6000000000000005
1010933,玛丽安·费尔努,6.6000000000000005
1342528,武正晴,6.6000000000000005
1318935,李京美,6.6000000000000005
1019083,罗伯特·蒙哥马利,6.6000000000000005
1018214,约翰·汉博格,6.6000000000000005
1313896,艾里克·拉缇戈,6.6000000000000005
1274503,冯淬帆,6.6000000000000005
1349432,迪米特里·迪亚琴科,6.6
1028140,恩基·比拉,6.6
1373042,杉山庆一 ,6.6
1052595,玛瑞斯·马克威修斯,6.6
1033620,波·伯格伦德,6.6
1018339,艾利·克雷格,6.6
1037451,维尔戈特·斯耶曼,6.6
1315495,廖伟雄,6.6
1315342,廖炳勝,6.6
1336917,林汇达,6.6
1050124,金伯莉·皮尔斯,6.6
1364620,中茎强,6.6
1285330,布拉德利·拉斯特·格雷,6.6
1318643,片岛一贵,6.6
1311844,马克·费恩伯格,6.6
1032128,吉姆·费尔德·史密斯,6.6
1037891,格扎维埃·杜兰热,6.6
1051748,安德斯·雅各布松,6.6
1298023,彼得·苏列特,6.6
1355365,梁廷铎,6.6
1334330,阿里尔·克莱曼,6.6
1320378,小林圣太郎,6.6
1297477,尼尔森·申,6.6
1334352,乔纳森·索博尔,6.6
1370761,杨曜恺,6.6
1024171,井上靖雄,6.6
1023542,弗兰克·德·费里塔,6.6
1319069,王小列,6.6
1015544,唐佳,6.6
1314760,孔笙,6.6
1051087,尼尔斯·塔维涅,6.6
1331480,辛迪·翠派克,6.6
1014314,苏珊娜·格兰特,6.6
1354630,安娜·左拉·贝哈赫德,6.6
1018484,西蒙·范霍文,6.6
1018454,戴维·黑尔,6.6
1319637,栗村实,6.6
1227901,川野浩司,6.6
1346478,朴哲观,6.6
1346504,波多野贵文,6.6
1334478,申东一,6.6
1028418,维蒂姆·格洛纳,6.6
1334791,加布·波斯基,6.6
1035445,丹尼尔·科恩,6.6
1331610,曾英庭,6.6
1319161,尼克·墨菲,6.6
1006692,荒井晴彦,6.6
1345864,张亨允,6.6
1380314,史蒂夫·威廉姆斯,6.6
1195585,白兰度·奎利西,6.6
1019568,保罗·锡纳,6.6
1050838,罗伯特·弗洛里,6.6
1334792,艾伦·波斯基,6.6
1399546,迈克·皮尔斯,6.6
1007003,迈克尔·曼,6.6
1050811,雅各·诺勒,6.6
1386932,阿米特·马斯卡尔,6.6
1319296,罗明佑,6.6
1314277,叶荣祖,6.6
1319027,苏珊·皮特,6.6
1334453,尼古拉·霍梅里基,6.6
1327955,胡安·卡洛斯·梅迪纳,6.6
1000659,迈克尔·柯兰特,6.6
1398128,苏迪德·卡丹,6.6
1025286,安迪·沃霍尔,6.6
1365735,黄靖闵,6.6
1033699,达赫让·奥米尔巴耶夫,6.6
1285931,兰斯·汉默,6.6
1032141,克里斯·埃吉曼,6.6
1358480,格尔德·施耐德,6.6
1050386,迪伦·基德,6.6
1312961,后信治,6.6
1336976,陈大利,6.6
1407549,阿南德·雷,6.6
1297164,亚瑟·艾伦·塞德尔曼,6.6
1051510,丹尼斯·特里奥特,6.6
1334385,埃特尔·阿瑞吉,6.6
1419622,贺泉,6.6
1338427,史蒂夫·卡尔,6.6
1362972,韩彦博,6.6
1050419,凯文·阿什,6.6
1400131,肖鹤,6.6
1327946,罗兰娜·利维,6.6
1409598,吉安卡洛·丰塔纳,6.6
1409599,杰赛普·斯塔西,6.6
1387128,林直孝,6.6
1377183,金振宇,6.6
1362975,裴魁山,6.6
1050394,大卫·米尔金,6.6
1037741,松尾铃木,6.6
1050412,克里斯·门杰斯,6.6
1163713,赵薇,6.6
1313306,斯科特·库珀,6.6
1337075,国东锡,6.6
1051152,理查德·华莱士,6.6
1296685,罗伯特·桑杜奇,6.6
1353299,S·克雷格·扎勒,6.6
1339465,李佑宁,6.6
1341812,山口义高,6.6
1275685,甘露,6.6
1042558,让·奥雷尔,6.6
1330508,于彦夫,6.6
1108600,苏珊·约翰逊,6.6
1341935,尼察庞·恰阿努,6.6
1016836,刘易斯·艾伦,6.6
1346313,李威,6.6
1333146,杨·扎拜尔,6.6
1317346,刘浩良,6.6
1068970,尼克·卡斯特尔,6.6
1000415,马克·卡罗,6.6
1033099,萧芳芳,6.6
1042024,吉姆·奥汉龙,6.6
1033095,乔治·奥格尔维,6.6
1005196,圣地亚哥·阿米戈雷纳,6.6
1010805,奥斯卡·乔纳松,6.6
1024447,山口洋辉 ,6.6
1333372,欧文·哈里斯,6.6
1326114,牧口雄二,6.6
1119820,贝丝·麦卡锡-米勒,6.6
1299964,马尔科姆·文维尔,6.6
1019180,扎尔曼·金,6.6
1044973,弗洛里安·亨克尔·冯·多纳斯马尔克,6.6
1306027,Gunnar Karlsson,6.6
1275363,曾根中生,6.6
1300371,弗雷德·沃尔顿,6.6
1355426,乔尔·苏瓦松,6.6
1022724,约翰·德里克,6.6
1414373,伊格尔·沃洛申,6.6
1042706,安德烈亚斯·格鲁伯,6.6
1036830,克雷格·布鲁尔,6.6
1280705,蔡继光,6.6
1005453,奥斯卡·罗勒,6.6
1276220,艾伦·考特勒,6.6
1317241,彭三源,6.6
1036655,亨利·塞利克,6.6
1302644,唐晓白,6.6
1324486,上官醉,6.6
1086638,德斯蒙德·戴维斯,6.6
1365021,斯特拉·梅吉,6.6
1324557,张鸿眉,6.6
1341105,詹姆斯·格里菲斯,6.6
1041382,兰迪塔·达斯,6.6
1324030,迟少艾,6.6
1291843,拉蒙·梅嫩德斯,6.6
1301850,比尔·博普,6.6
1033016,辛那·萨利姆,6.6
1373382,杨科,6.6
1332671,白承彬,6.6
1000305,涅尔斯·阿登·欧普勒夫,6.6
1027811,乔·大卫·摩尔 ,6.6
1025380,彼得·博内兹,6.6
1366648,马大允,6.6
1277236,罗贝托·安度,6.6
1075517,迈克尔·查普曼,6.6
1405962,克丽丝蒂娜·加耶果,6.6
1276870,刘国昌,6.6
1324366,金镐善,6.6
1301193,黄志强,6.6
1344938,戴思睿·阿卡万,6.6
1391002,爱德华·德吕克,6.6
1014727,巴赫拉姆·贝赛,6.6
1016865,莱斯利·H·马丁森,6.6
1336147,亚当·里昂,6.6
1276429,杰夫·斯蒂芬森,6.6
1324045,荷赛·达阳,6.6
1303702,闵丙天,6.6
1349108,吴子云,6.6
1337216,卡尔·布伦克尔,6.6
1322398,唐龙,6.6
1353620,林国樑,6.6
1045423,克里斯托弗·鲍伊,6.6
1327056,托尔·弗罗伊登塔尔,6.6
1315771,颜正国,6.6
1331241,狩山俊辅,6.6
1333626,托马斯·瓦希勒夫斯基,6.6
1001642,奥雷格·诺可维奇,6.6
1332235,森冈利行,6.6
1355506,伯里斯·洛伊坎,6.6
1045745,皮埃尔·舍恩德费尔,6.6
1309401,任弼星,6.6
1003599,奈丽·卡普兰,6.6
1353195,斯蒂芬·芬格尔顿,6.6
1308426,维贾伊·克利须那·阿查里雅,6.6
1283515,贾恩·费斯,6.6
1038477,阿诺·德帕利埃,6.6
1054450,汤姆·汉克斯,6.6
1321471,哈迪 ·哈杰格,6.6
1359268,维托·帕尔米耶,6.6
1329314,马瑟·波特菲尔德,6.6
1411848,阿米特·沙玛,6.6
1329469,莫希特·塔克塔尔,6.6
1358857,朱员成,6.6
1001589,罗宾·达维,6.6
1048206,格兰特·赫斯洛夫,6.6
1047734,拉里·肖,6.6
1308841,陈骏霖,6.6
1353396,孙元勋,6.6
1331099,朴仁载,6.6
1018542,加里·特洛斯达勒,6.6
1309666,奥黛丽·埃斯特鲁戈,6.6
1382535,阚若涵,6.6
1036351,贾德·阿帕图,6.6
1019224,阿尔·科利,6.6
1281276,安东尼·寇迪耶,6.6
1318075,陈力,6.6
1004977,惠特·斯蒂尔曼,6.6
1332427,张圭声,6.6
1275047,乔纳森·格雷泽,6.6
1395037,拉马丁·拉瓦菲浦,6.6
1049435,太田光,6.6
1339571,何可可,6.6
1307063,文斯·马塞洛,6.6
1293452,阿涅丝·奥巴迪亚,6.6
1395442,莫莉·麦格林,6.6
1133112,森谷司郎,6.6
1395705,金良言,6.6
1395613,罗布·斯佩拉,6.6
1315799,古龙,6.6
1299415,克拉迪奥·托里斯,6.6
1339763,陈国军,6.6
1345232,克雷格·约翰逊,6.6
1324901,郭春晖,6.599999999999999
1009525,保罗·施拉德,6.591666666666666
1032396,蒂姆·斯托瑞,6.5875
1325882,和泉圣治,6.585714285714286
1004916,唐·柯斯卡莱利,6.585714285714286
1018767,罗卓瑶,6.583333333333333
1274489,罗永昌,6.583333333333333
1028110,巴勃罗·特拉佩罗,6.58
1313304,李文化,6.58
1301588,布莱恩·尤兹纳,6.58
1289150,元奎,6.577777777777778
1017843,韦家辉,6.575
1028621,皮埃尔·若利韦,6.575
1045057,艾米·海克林,6.575
1015143,钱升玮,6.57
1248467,约翰·弗林,6.566666666666666
1316557,金志勋,6.566666666666666
1207902,迈克·弗拉纳根,6.566666666666666
1046440,裴昶浩,6.566666666666666
1293125,吴思远,6.566666666666666
1028948,陈友,6.566666666666666
1362153,兼重淳,6.566666666666666
1032855,罗希特·谢迪,6.566666666666666
1032422,巴塔萨·科马库,6.566666666666666
1102414,妮可·加西亚,6.566666666666666
1322476,黄泰来,6.56
1293191,朗斯·尼美毕达,6.56
1003807,王钟,6.56
1106979,刘伟强,6.558333333333334
1281920,迈克尔·戴维斯,6.550000000000001
1041617,克劳迪亚·略萨,6.550000000000001
1028435,加埃尔·莫雷尔,6.550000000000001
1014326,多萝西·阿兹娜,6.550000000000001
1023378,本尼德克·菲利格夫,6.550000000000001
1005901,卡黛儿·基耶维蕾,6.550000000000001
1348285,王微,6.550000000000001
1323086,金泓善,6.550000000000001
1279984,罗宾·坎皮略,6.550000000000001
1346448,郑用柱,6.550000000000001
1000317,托马斯·阿尔弗莱德森,6.550000000000001
1018013,艾莉森·伊斯特伍德,6.550000000000001
1356305,李虹,6.550000000000001
1214705,佐米·希尔拉,6.550000000000001
1333009,金井纯一,6.550000000000001
1318764,梁乐民,6.55
1336091,闫然,6.55
1318745,陆剑青,6.55
1006693,铃木卓尔,6.55
1045089,厄文·克什纳,6.55
1002333,托马斯·斯图伯,6.55
1050468,加里·勒斯培,6.55
1331885,李敦求,6.55
1274436,田崎龙太,6.55
1274499,章明,6.55
1041568,汤米·奥·哈沃,6.55
1280776,钟志文,6.55
1306200,吴米森,6.55
1000285,约翰·米利厄斯,6.55
1323078,张荣吉,6.55
1298521,大卫·斯特登,6.55
1274943,高群书,6.55
1299621,洛朗·杜尔,6.55
1005502,卢埃里·罗宾森,6.55
1312599,舒吉特·瑟加,6.55
1416769,马特·皮特斯,6.55
1000563,唐纳德·佩特瑞,6.55
1014234,约翰·麦克诺顿,6.55
1301456,叶鸿伟,6.55
1048292,威廉·卡斯尔,6.542857142857143
1275016,韦西·沙赞那庭,6.540000000000001
1032563,刘易斯·蒂格,6.540000000000001
1300732,西蒙·韦斯特,6.540000000000001
1025379,J·李·汤普森,6.540000000000001
1313660,张同祖,6.5375
1274466,格雷格·莫托拉,6.533333333333334
1032129,罗伯·科恩,6.533333333333334
1360155,金成勋,6.533333333333334
1146001,石天,6.533333333333334
1330255,山本透,6.533333333333334
1045471,罗斯·卡兹,6.533333333333334
1300241,杰夫·瓦德洛,6.533333333333334
1041509,伊维斯·西蒙尼奥,6.533333333333334
1299321,杜国威,6.533333333333334
1299583,徐小明,6.533333333333334
1341953,伊桑·斯波尔丁,6.533333333333334
1019188,史蒂夫·迈纳,6.528571428571429
1036437,亚当·尚克曼,6.525
1045129,安妮·弗莱彻,6.525
1040849,朱浩伟,6.525
1280623,张志成,6.525
1319131,李宋喜一,6.525
1319536,孙仲,6.525
1017103,郑丹瑞,6.525
1013792,约翰·卡朋特,6.5249999999999995
1014223,冢本晋也,6.522222222222222
1025452,李修贤,6.5200000000000005
1041329,迈克尔·温纳,6.5200000000000005
1041258,布莱恩·罗宾斯,6.5200000000000005
1038268,本木克英,6.514285714285714
1022733,马修·卡索维茨,6.5
1335872,金相满,6.5
1013735,安德鲁·L·斯通,6.5
1041577,迈克尔·舒尔茨,6.5
1324416,郭少雄,6.5
1005032,马修·纽顿,6.5
1022661,约翰·斯拉特里,6.5
1332575,秦燕,6.5
1349094,列万·加布里阿泽,6.5
1322409,廖江霖,6.5
1351010,麦克斯·约瑟夫,6.5
1005009,卢克·格林菲德,6.5
1317636,戴菲琳.考林,6.5
1331063,申雅嘉,6.5
1330748,李擎柱,6.5
1033373,朱塞佩·帕特罗尼·格里菲,6.5
1330774,伊藤匡史,6.5
1369784,张波,6.5
1041252,瓦莱丽亚·布鲁尼·泰德斯基,6.5
1008082,雅克·德雷,6.5
1373452,周华宇,6.5
1316794,刘江,6.5
1326070,卢庚戌,6.5
1326068,林德禄 ,6.5
1032912,里卡尔多·弗里达,6.5
1404900,孙民,6.5
1023157,马特·莱道胡沃,6.5
1331023,查尔斯·比森,6.5
1323745,吕班,6.5
1325545,弗朗切斯科·博里尼,6.5
1041005,本尼西奥·德尔·托罗,6.5
1042381,比约恩·史坦,6.5
1070630,威廉·博伊德,6.5
1333226,林岚,6.5
1072674,郑伯昱,6.5
1372735,李云东,6.5
1033236,斯蒂夫·塞克利,6.5
1323937,千成日,6.5
1332507,文森特·贾洪,6.5
1317545,埃尔韦·雷诺阿,6.5
1036909,马克·L·莱斯特,6.5
1335936,菲利克斯·艾德隆,6.5
1368141,陈志发,6.5
1055546,保罗·麦圭根,6.5
1023069,卡洛埃·劳拉,6.5
1023464,曼斯·马林德,6.5
1322526,严高山,6.5
1332832,陈方千,6.5
1019017,海伦·亨特,6.5
1317630,前田司郎,6.5
1037001,德里克·马蒂尼,6.5
1332252,斯科特·沃,6.5
1331064,李相哲,6.5
1051346,樋口真嗣,6.5
1387095,左几,6.5
1032427,比格斯·鲁纳,6.5
1319947,权宗官,6.5
1008148,帕斯卡尔·博尼策尔,6.5
1349917,石珉雨,6.5
1320077,董亚春,6.5
1318889,丑丑,6.5
1050348,赛勒斯·诺拉斯特,6.5
1333575,郭志均,6.5
1327622,张源,6.5
