MOVIE_ID,DOUBAN_SCORE,MINS,REGION,GENRE,ACTOR_ID,DIRECTOR_ID
3769543,6,140,6.815206186,6.541671573,6.25,6.657142857
3771562,7.4,124,6.825121229,6.279472207,6.933360251,7.385714286
3774036,4.9,89,5.777796902,6.855509313,5.03125,4.9
3775163,6.8,98,7.100537153,7.13972753,6.945135135,6.8
3777800,6.7,105,6.382243395,6.627777847,6.245310733,6.45
3778246,7.7,87,5.777796902,6.946442087,6.416875,7.75
3778842,6.2,78,6.991444529,6.570472001,6.416666667,6.175
3781133,6.3,94,5.777796902,6.776628293,6.255714286,6.5
3781749,7.4,96,7.241803519,6.463633724,6.844808559,7.45
3784101,7.3,25,6.770574917,7.049562596,7.483345865,7.3
3784357,6.3,68,6.549705305,6.703688336,7.227777778,6.3
3784611,6.6,88,6.549705305,6.553622943,6.828333333,6.6
3784832,6.5,120,7.093077624,6.541671573,6.845153846,7.216666667
3785941,7.1,88,7.084904541,7.020281175,7.170833333,7.1
3788257,6.1,85,6.549705305,6.796356837,7.173846154,6.1
3789848,8.1,104,6.549705305,6.835758805,7.234749567,8.1
3789921,5.5,92,6.549705305,6.03055064,6.871388889,7.042857143
3792787,6,83,6.080020149,7.24361588,5.947222222,7.5
3792868,7.4,110,6.549705305,6.109175305,7.25,7.4
3793671,5.3,92,6.382243395,6.158159417,5.703753012,5.3
3793783,7.9,91,6.825121229,6.142177391,7.429448052,8.14
3793798,7.4,108,6.784296029,6.855509313,7.163846154,7.4
3794145,9.3,91,6.991444529,6.855509313,7.784868421,9.08
3794147,9.5,120,6.991444529,6.855509313,8.039276316,9.08
3794149,9.5,133,6.991444529,6.855509313,8.260903167,9.08
3794428,8.2,100,5.777796902,7.206917821,8.2,7.9375
3796608,6.7,127,7.008194204,6.729106826,7.058333333,7.4
3796610,7.6,157,6.815206186,6.735369314,7.204347826,7.7
3796613,8.8,82,7.086483476,6.652851356,7.849248616,8.15
3797128,5.8,86,6.382243395,6.158159417,6.132362946,5.666666667
3804436,6.3,85,6.562962963,6.855509313,5.920382989,5.6
3804458,6.8,116,6.188932496,6.855509313,6.714717949,6.85
3804470,7.4,114,6.382243395,6.703688336,5.713333333,5.72
3804605,4.9,94,6.825121229,6.754180334,6.293084954,7.009090909
3804617,6.7,108,6.902654867,6.729106826,6.929296875,6.96702381
3804656,7.4,92,6.452890627,6.852135457,6.859678417,6.833333333
3804746,5.2,93,6.080020149,6.58298665,6.087468471,5.65
3804835,5.8,100,6.549705305,6.164255568,6.29797619,5.8
3805946,7.7,105,6.188932496,6.602704339,6.769166667,7.7
3805979,7.2,109,6.991444529,6.855509313,6.901102278,6.725
3808583,5.9,94,6.549705305,6.114958776,5.8546337,5.75
3808643,6.2,104,7.086483476,6.407966646,7.073992674,6.75
3818565,6.3,92,6.549705305,6.460553993,6.699814815,7.066666667
3819486,8,70,7.086483476,6.688927942,7.311262255,7.233333333
3819871,7.8,105,6.549705305,6.834515116,7.087254782,7.566666667
3819875,5.9,81,6.549705305,7.064643545,6.350745614,6.083333333
3819877,7.8,95,6.80682827,6.460553993,7.485714286,7.35
3819939,7.9,109,6.991444529,6.427953344,7.043368962,7.925
3820191,5.6,105,5.777796902,6.703688336,5.736666667,5.5
3821067,7.9,111,6.080020149,6.722537712,6.297785952,8.183333333
3824274,8.8,100,7.093077624,6.855509313,7.362714286,8.8
3824656,8,47,6.991444529,7.24361588,7.850424673,8
3824672,8.1,107,6.562962963,6.729106826,6.149608392,7.233333333
3826174,7.5,115,6.382243395,6.649066167,7.433333333,7.133333333
3826526,6.3,105,6.382243395,6.627777847,5.855323593,6.49
3826540,6.5,103,6.991444529,6.855509313,6.829181711,6.55
3827317,3.9,64,6.991444529,6.206326085,5.62,4.4875
3828173,7.1,95,6.784296029,6.855509313,7.1,7.623076923
3829485,7.7,93,6.452890627,6.631439547,7.148333333,7.35
3829516,7,104,6.549705305,6.460553993,6.83125,6
3829572,6.7,161,6.815206186,6.502919348,6.65,6.966666667
3830137,7,88,6.991444529,5.565499255,6.71129021,6.752941177
3834175,7.4,94,6.382243395,6.602704339,6.519246032,7.4
3836100,7.8,126,6.991444529,6.855509313,7.120118024,7.14
3840354,5.6,82,6.382243395,6.506834365,6.549561404,5.907692308
3862627,5.5,122,6.382243395,6.652851356,6.019898677,5.832857143
3864492,4.8,74,6.991444529,6.118854557,5.097619048,5.55
3868141,7.3,122,6.924106856,6.627777847,7.150946212,7.4
3868513,7.3,107,7.086483476,6.602704339,6.9875,7.433333333
3871802,6.6,92,7.086483476,6.652851356,6.979267604,6.425
3872626,6.7,90,6.784296029,6.236790309,6.525,6.8
3874981,4.4,110,6.080020149,6.128588953,5.716279154,6.475
3878247,6.2,138,6.991444529,6.308272634,7.126475495,7.177777778
3884019,8.4,95,8.074358974,6.652851356,8.105,7.666666667
3886698,5,77,6.549705305,6.309221608,6.0145,5.45
3887864,5.4,75,6.991444529,6.389839345,5.925793651,5.4
3887988,6.1,76,6.806771997,6.361808955,6.064054138,6.266666667
3892436,6.4,100,5.777796902,6.776628293,5.961882716,6.416666667
3892449,4.4,96,5.777796902,6.454702979,5.141682736,4.2
3893814,5.2,108,6.859631873,6.855509313,6.742899402,6.9
3895511,6.9,124,6.549705305,6.344803108,6.956395625,6.75
3895992,6.3,94,6.562962963,5.565499255,6.562291667,6.3
3897212,7.5,70,6.991444529,7.24361588,7.763873388,7.7
3897667,6.1,90,5.777796902,6.627777847,6.024111111,7
3898729,7.5,102,7.069090909,6.855509313,7.131818182,7.15
3898745,7.2,100,6.549705305,6.754180334,6.804798851,7.3
3899076,6.7,88,6.549705305,6.627777847,7.077777778,6.75
3901398,6.8,108,5.777796902,6.855509313,6.944545455,6.958333333
3901459,6.6,144,5.777796902,6.946442087,6.916666667,6.8625
3903715,8.5,102,6.991444529,6.519208201,7.337001059,8.666666667
3904201,6.9,87,6.382243395,6.733159246,6.747058824,6.66
3914500,5.7,100,6.452890627,6.543654637,6.523811522,6.857142857
3914503,7,116,6.648426573,6.946442087,6.806190476,7.45
3914512,6.6,102,6.657888721,6.703688336,6.798638889,6.833333333
3914541,6.3,111,7.100537153,6.652851356,7.13021645,7.009090909
3925072,6.9,97,7.105805033,6.157004361,6.978373016,6.2
3926684,5.7,18,5.777796902,6.155849306,5.993958333,6.240909091
3927749,6.2,107,6.549705305,6.502919348,6.599103526,6.3
3928606,4.4,80,6.991444529,6.855509313,4.9,4.44375
3929463,7.2,96,6.991444529,6.55090354,7.034,6.15
3931898,6.4,106,6.549705305,6.541671573,6.809058341,6.4
3931952,7.3,106,7.000833797,6.88379051,7.3,7.3
3976636,6.5,108,6.784296029,6.754180334,6.741666667,6.5
3986149,7.7,108,6.549705305,6.855509313,7.198015873,7.9
3986712,5.5,87,6.562962963,6.652851356,6.385773341,6.14137931
3988887,5.6,83,6.549705305,6.627777847,5.641666667,7.133333333
3990098,6.6,88,6.549705305,6.291521437,6.443839286,6.5
3990145,7.4,100,6.824972507,6.855509313,7.105714286,7.6
3990500,5.2,102,5.777796902,6.392391104,5.74294431,6.606666667
3992183,6.4,94,6.472603179,6.528587749,6.257142857,7.15
3992381,7.8,125,6.188932496,6.071758135,7.209130435,7.8
3992384,6.5,100,6.188932496,6.407966646,6.686600877,6.5
3992542,6.8,101,5.777796902,6.855509313,6.269444444,6.8
3992611,7.3,97,6.991444529,6.328981701,7.083665224,7.182758621
3993327,6.8,90,6.080020149,6.652851356,6.788888889,7.075
3993454,6.4,91,5.777796902,6.729106826,6.72,6.88
3993548,5.2,98,5.777796902,6.38865352,5.891666667,6.225
3993553,3.9,96,5.777796902,6.573127805,4.973897248,4.672222222
3993559,8.7,153,6.562962963,7.02600901,7.283589744,7.3
3993588,6.9,121,6.432140189,6.733159246,6.229166667,7.5125
3993594,6.3,98,6.382243395,6.654951922,6.251990438,5.785
3998037,6.5,96,6.549705305,6.855509313,6.8,5.55
3999549,7.3,91,6.549705305,6.855509313,7.214774115,7.22
3999737,3.6,90,5.777796902,5.565499255,5.360046399,3.433333333
3999742,5.1,87,6.382243395,6.652851356,5.61791275,5.070689655
4001758,5.1,80,6.991444529,6.158159417,5.225238095,4.7
4002325,4.9,84,6.382243395,6.158159417,6.161210348,4.9
4004731,7.9,106,6.080020149,6.855509313,6.694915535,7.6
4004940,6.7,78,6.382243395,6.868147341,6.770833333,6.937837838
4006302,2.1,88,5.777796902,6.855509313,4.653333333,2.5
4006595,5.8,100,5.777796902,6.703688336,5.645634921,4.75
4007916,7.6,90,6.549705305,6.91066381,7.34327381,7.066666667
4011164,5.9,90,6.382243395,6.652851356,6.259298419,6.1
4011183,5.9,110,6.874010969,6.855509313,6.225,5.9
4011203,7.6,100,5.777796902,6.855509313,6.749269231,6.98
4016495,7.9,44,6.991444529,6.654951922,8.00945122,7.133333333
4018191,8.3,43,6.382243395,7.536637931,7.223188406,8.3
4018256,5.8,90,6.472603179,6.38865352,6.435478175,5.8
4019431,4.2,86,6.562962963,6.729106826,6.136470776,4.2
4020991,7.5,110,6.737468037,6.652851356,7.173717949,7.6
4022126,6.4,90,5.777796902,7.030660636,6.327440476,5.3
4022138,7.2,103,6.991444529,6.754180334,6.890421394,7.2
4023250,5.2,93,6.754703399,6.114958776,6.778920862,6.641666667
4023694,6.8,95,5.777796902,6.855509313,6.81,7.233333333
4024442,4.9,86,6.549705305,6.109175305,6.5,5.35
4030411,7.2,118,6.991444529,6.855509313,7.149026602,7.2
4030429,6,100,6.188932496,6.729106826,6.522222222,6
4030657,7.9,93,7.118190463,6.855509313,7.461587302,7.928571429
4034059,7.7,92,5.777796902,6.855509313,6.670833333,6.675
4035849,6.7,78,6.825121229,6.855509313,7,7.05
4035906,6.7,110,6.915489176,6.457224311,6.853882664,6.375
4036413,7.3,96,7.093077624,7.020281175,7.088026094,7.633333333
4038198,7.4,112,7.069090909,6.855509313,7.217,6.8
4038241,7.5,90,6.549705305,6.855509313,7.119929825,7.65
4043763,6,118,6.382243395,6.729106826,6.013973884,6.05
4047130,9.1,106,7.100537153,7.067674816,7.459022556,7.88
4049700,6.9,118,6.784296029,5.818628695,6.907857143,6.8
4049839,6.7,108,7.099671772,7.020326085,6.883333333,7.033333333
4051608,5.8,93,6.236581867,6.454702979,5.799329851,6.65
4051753,7.6,129,6.549705305,6.398573707,6.928478116,7.54
4051856,5.1,85,5.777796902,6.953464436,5.146666667,6.942857143
4058937,6.6,90,6.549705305,6.602704339,6.836192982,7
4058954,6.2,87,7.086483476,6.754180334,6.753067766,6.7625
4058963,5.6,89,6.549705305,6.552544459,6.148865028,6.714285714
4059042,6.7,98,7.093077624,6.855509313,7.278142857,6.7
4059245,7.1,102,5.777796902,6.729106826,6.428871239,6.65
4059976,8.6,200,7.086483476,6.696290586,6.6675,8.6
4061047,8,75,6.963262157,7.24361588,7.307671958,8
4063400,6.7,110,6.562962963,6.602704339,6.600625,6.82
4063408,7.5,111,6.562962963,6.855509313,6.995,7.166666667
4064703,5.5,71,6.991444529,6.855509313,6,6.62
4064991,4.7,98,6.562962963,6.405505386,5.734645692,4.5
4066127,8.2,107,6.562962963,6.855509313,6.874294872,7.666666667
4066755,4.3,100,6.382243395,5.818628695,5.935555556,5.72
4067237,3.1,85,6.163751103,6.114958776,5.635049505,3.1
4067285,7.6,93,6.991444529,7.049562596,7.44382716,7.6
4073913,5.8,96,6.188932496,6.729106826,6.116666667,5.8
4074299,7.3,59,6.991444529,6.700887648,7.552552189,7.75
4074733,6.5,110,6.912241978,6.445793534,6.785863095,6.566666667
4074744,7.9,130,7.012883961,6.460553993,7.113253231,6.957142857
4075567,5,92,6.549705305,5.818628695,5.810613662,6.2
4077010,7.6,103,6.991444529,6.754180334,7.645101658,7.590909091
4078562,6,104,5.777796902,6.747482804,5.835381944,6.075
4078592,4.8,111,5.777796902,6.538791023,5.674709162,4.966666667
4079117,6.6,130,6.991444529,6.157004361,6.803382265,6.622222222
4079119,6.6,141,6.991444529,6.157004361,6.862359669,6.622222222
4082227,5.7,86,6.81809439,6.404350331,6.482222222,6.46
4086764,6.6,88,5.777796902,6.912769874,6.08702381,6.6
4086809,6.6,91,5.777796902,6.855509313,5.985,5.972727273
4086853,6.9,136,7.043182655,6.361038918,6.894267988,7.436363636
4086857,6.5,105,7.074250086,6.855509313,6.5125,6.7
4086983,6.3,90,7.028547081,6.210504284,6.3,5.8
4087067,6.4,197,6.188932496,6.729106826,6.506095238,6.4
4088855,7.7,77,6.562962963,7.020281175,7.19,7.7
4088895,5.9,98,5.998141264,5.565499255,6.566666667,5.88
4088907,6.5,87,6.562962963,6.729106826,6.79875,7.1
4088915,7.7,95,6.188932496,6.855509313,7.388888889,7.7
4088942,6.2,95,6.188932496,6.685430778,6.338690476,6.1
4091051,6.2,110,6.188932496,6.855509313,6.403571429,6.2
4091058,6.5,94,6.590188513,6.855509313,6.288333333,6.6
4093533,8.1,107,7.086483476,6.652851356,7.381893688,7.75
4093674,7.7,101,6.562962963,6.649066167,6.991666667,6.830625
4096018,8.1,113,6.188932496,6.855509313,6.671428571,7.46
4096051,8,83,7.086483476,6.652851356,7.793333333,7.966666667
4097023,5.9,132,6.080020149,6.506834365,6.070650948,6.475
4097122,7.5,90,6.991444529,6.855509313,7.6,7.935227273
4097178,7.2,100,5.777796902,6.855509313,7.256666667,7.066666667
4097242,6.4,109,7.008319823,6.855509313,6.4,7.469230769
4097454,7.1,103,7.086483476,6.652851356,7.18151963,7.507692308
4099504,7.1,114,7.100537153,6.855509313,6.62037037,6.8
4100696,5.4,98,6.080020149,6.652851356,5.761802676,6.244
4103041,6.8,83,5.777796902,6.855509313,6.606,5.65
4106613,8,35,6.991444529,6.714419709,7.891339286,7.771428571
4106641,7.7,89,7.100537153,6.669217039,7.389906629,7.683333333
4109746,6.6,123,6.549705305,6.729106826,6.81685437,6.75
4110775,5.9,68,6.549705305,6.454394531,6.266666667,6.963636364
4111408,7,97,6.549705305,6.754180334,6.721260823,7
4111416,6.2,105,5.777796902,6.729106826,6.199057315,7.616666667
4111473,6.4,109,6.549705305,7.279840319,6.383333333,6.4
4111517,4.3,89,5.777796902,6.158159417,4.8,4.3
4111544,7.6,115,7.099671772,7.02600901,7.561282051,7.6
4116481,6.3,109,6.549705305,6.389839345,6.70815873,6.3
4116941,7.6,83,5.777796902,6.815130894,7.6,7.6
4116995,7.4,95,5.777796902,6.874230449,6.7,6.333333333
4117296,5.7,95,6.549705305,6.309221608,6.326006148,6.25
4117302,7.8,119,7.100537153,6.881118836,6.925583791,7.8
4117335,4.5,100,7.086483476,6.631830267,6.216111111,5.45
4117425,5.5,123,6.991444529,6.855509313,6.422704469,6.927272727
4118060,5.8,100,6.080020149,6.519852313,5.588468394,5.73
4118068,3.7,94,6.163751103,6.158159417,4.516666667,5.991666667
4118112,6.8,110,6.188932496,6.855509313,6.906456044,6.936805556
4118673,6.3,85,7.086483476,6.652851356,6.889818182,7.628571429
4122194,9.1,96,6.991444529,6.637007727,7.681607832,7.85
4122269,5.9,90,6.549705305,6.50567931,5.9,5.95
4123219,5.6,127,6.991389886,6.855509313,6.193888889,7.05
4124917,6.9,85,5.777796902,7.24361588,5.187592593,6.133333333
4129619,6.4,110,6.188932496,6.407966646,6.548190476,6.2
4130238,7.6,89,7.100537153,6.393287593,7.513001867,7.683333333
4131940,6,88,6.925230769,6.512692209,6.577777778,6.85
4132357,5.9,106,6.549705305,6.768991751,6.595383454,7.45
4132395,7.6,96,6.959701493,6.675299314,7.32334792,6.5
4133237,6.1,119,6.188932496,6.627777847,6.379761905,6
4133241,6.4,110,6.590188513,6.855509313,6.353670034,6.4
4133251,6.5,107,6.188932496,6.506834365,6.521486928,6.36
4133255,5.9,101,6.188932496,6.855509313,6.29375,5.9
4133259,4.5,114,6.188932496,6.652851356,5.865277778,6.2
4133814,7.3,113,6.080020149,6.361808955,6.497148326,6.888888889
4133911,5.5,113,6.549705305,6.463633724,5.882944139,5.5
4133988,6.6,117,6.080020149,6.228104028,6.138965491,7.45
4134631,5.7,100,6.080020149,6.158159417,5.815685361,6.1
4135436,6.2,98,6.549705305,6.405505386,6.571905483,6.533333333
4135443,7.7,139,6.991444529,6.718653641,7.132586939,7.3
4142978,7.6,119,6.991444529,6.855509313,7.367777778,7.5
4144683,9,62,7.100537153,6.155849306,7.467717391,9
4146561,6.4,92,6.549705305,6.627777847,6.66579416,6.575
4146683,7.6,102,6.384620716,6.855509313,7.025,5.45
4149266,5.8,99,5.777796902,6.855509313,6.1375,5.9875
4150549,7.5,114,6.991444529,6.855509313,7.100287468,7.571428571
4151286,7.5,112,6.991444529,6.454394531,7.008161821,7.182758621
4154669,6.4,155,6.170379932,6.570472001,6.348470696,5.95
4158439,4.3,86,6.382243395,6.077050889,5.563827349,4.7
4160425,6.6,114,6.991444529,6.652851356,6.782335316,6.3
4160439,3,83,5.777796902,6.506834365,5.725,5.44
4160476,7,117,6.991444529,6.729106826,6.957344771,6.775
4160484,7,131,6.991444529,6.855509313,6.945333333,7.483333333
4160490,7,114,6.991444529,6.855509313,7.037382078,6.84
4166383,6,89,5.938898451,6.855509313,5.6975,6.366666667
4166466,7.4,111,6.562962963,6.62635953,6.792537879,7.18125
4168733,8.2,98,6.549705305,7.020281175,7.6125,7.083333333
4172534,6.3,92,5.777796902,6.554736658,7.11031746,6.875
4172545,5.1,107,6.991444529,6.855509313,6.579365079,5.1
4175407,5.7,90,6.991444529,6.564677429,6.162708333,6.246666667
4176723,6.6,85,6.549705305,6.855509313,6.576851233,6.6
4179007,8.1,121,6.188932496,6.855509313,6.767628205,6.166666667
4179073,7,80,6.991444529,6.729106826,6.136458333,5.928571429
4180445,7.7,89,6.452890627,6.109175305,7.050333333,6.6
4181108,7,117,6.549705305,7.196073622,7.088863636,6.8
4185683,5.6,124,6.549705305,6.70095347,6.799494048,6.925
4185768,6.8,124,6.991444529,6.855509313,6.873652855,6.8
4187362,6.3,97,6.563461539,6.525273007,6.3275,6.5
4189662,6.8,88,6.562962963,6.855509313,6.746824592,7.1
4189670,7.9,133,5.777796902,7.087951202,7.214333333,7.9
4190211,6.6,105,6.911953518,6.460553993,6.883193625,6.6
4191674,6.3,114,6.549705305,6.855509313,6.587820097,6.3
4191746,7.6,50,6.991444529,6.603283479,7.795696263,7.766964286
4195740,8,152,6.991444529,6.855509313,7.137535583,6.453846154
4196129,7.4,119,6.991444529,6.729106826,6.959206691,7.4
4196227,7.2,117,6.549705305,6.627777847,6.897106227,6.9
4196245,7.9,113,6.549705305,7.020281175,7.06107672,8.1
4202218,7.1,90,5.777796902,6.729106826,7.016666667,7.05
4202326,6.2,103,6.080020149,6.827061949,5.76860119,6.866666667
4206436,8.1,146,6.549705305,6.946442087,7.416811053,7.9
4207758,7.5,64,6.991444529,6.158159417,6.919057239,7.45
4210519,6.8,93,6.549705305,6.735369314,7.095502646,7.288235294
4212172,6.6,122,6.080020149,6.473939984,5.967709216,7.01
4212211,5.7,87,6.382243395,6.506834365,6.047820796,5.7
4212391,6.7,97,6.991444529,6.855509313,6.795520833,6.471428571
4217426,7.1,116,6.991444529,6.743083709,7.026170635,7.05
4219841,5.3,85,5.777796902,6.703688336,4.622453704,3.95
4221475,7.3,119,6.925230769,6.855509313,7.240509259,7.25
4221477,7.4,125,6.907149789,6.724698124,7.20526936,6.44
4221515,6.6,99,6.878794301,6.733681742,6.809389589,6.9
4225584,6.7,94,6.188932496,6.652641362,6.810705128,6.7
4230933,6.3,90,5.777796902,6.855509313,6.375,6.333333333
4231642,6.4,124,6.188932496,6.506834365,6.799460956,6.733333333
4233604,7.5,102,6.382243395,6.45265183,7.060325092,7.6
4233625,7.4,130,6.991444529,6.855509313,7.093691331,7.072727273
4233895,5.1,86,6.382243395,6.454394531,5.969612724,5.1
4236792,6,119,6.188932496,6.652851356,6.270833333,6
4238742,7.6,90,6.925230769,6.616681223,7.51,7.55
4238946,5.3,111,6.188932496,6.325781836,6.420474387,7.028571429
4238950,7.4,119,6.188932496,6.263076333,6.80877945,6.855555556
4238951,4.8,111,6.188932496,6.325781836,6.678418803,6.925
4246394,6.7,114,5.777796902,6.855509313,6.738888889,6.883333333
4248052,4.5,93,5.777796902,6.776628293,4.848717949,4.5
4250015,6.8,80,6.549705305,6.877474417,7.3,7.25
4251801,6.3,96,5.777796902,6.776628293,6.151666667,6.25
4253448,7.6,105,6.562962963,6.855509313,6.649923077,7.1
4258485,5,94,5.777796902,6.627777847,5.983253968,5
4262929,5.8,111,6.549705305,6.754180334,6.85923986,7.166666667
4264182,6,93,7.100537153,6.291801033,6.782553419,6.95
4264700,6.5,88,6.524187249,6.682140685,5.786111111,6.825
4265402,6.7,100,6.562962963,6.602704339,6.180726817,6.95
4265409,5.6,107,6.991444529,5.818628695,6.835115995,6.15
4267948,7.6,91,7.100537153,6.840662384,7.236363636,7.425
4273724,7,108,7.086483476,6.855509313,6.914102564,6.45
4273729,6.4,88,7.086483476,6.602704339,6.76,5.9
4275444,6.5,92,6.562962963,6.538020986,6.474074074,6.5
4275502,4.8,104,5.777796902,6.855509313,5.499899267,6.55
4275583,5.5,92,5.777796902,6.855509313,6.196875,5.475
4280102,7,114,6.778937738,6.750078036,7.4,7.057142857
4281535,6.8,91,6.549705305,6.463633724,7.009900794,6.8
4284085,7.8,97,5.777796902,7.020281175,6.900564103,7.35
4284752,6.4,94,6.549705305,6.855509313,6.705444444,7.025
4287156,5.1,84,5.777796902,6.776628293,5.663095238,6.333333333
4289922,6.3,66,6.991444529,6.210755816,6.6,6.62
4290700,5.8,90,6.991444529,6.158159417,5.971619048,5.433333333
4290704,7.8,108,6.991444529,6.652851356,6.770205026,7.454545455
4290915,7.3,93,5.777796902,6.855509313,5.894736842,7.35
4291261,6.2,117,6.188932496,6.454394531,6.783730159,6.75
4291262,6.9,78,6.188932496,6.855509313,6.294583333,6.7
4291275,7.7,89,6.170379932,6.855509313,7.142222222,7.7
4291758,5.7,86,5.777796902,6.506834365,6.18125,6
4294243,4.2,86,5.777796902,6.506834365,5.208333333,4.2
4297802,6.3,94,6.356075949,6.697747272,6.637004329,6.95
4299099,3.7,90,6.549705305,5.565499255,5.00496732,4.6375
4300640,7.7,107,6.188932496,6.555506695,7.082291667,7.7
4301145,4.8,90,6.682455745,6.835758805,5.790921749,4.8
4301181,6.5,107,6.549705305,6.384484298,6.404037465,6.525
4301215,6.4,110,6.549705305,6.703688336,6.515626933,7.2
4301224,7.1,98,6.825121229,6.504079923,6.98020683,7.1
4301253,7.1,116,6.710605502,6.754180334,6.939111111,7.55
4301257,4.6,120,7.129379509,6.855509313,4.6,4.6
4301268,6.5,112,6.549705305,6.729106826,6.891956454,6.8
4301278,6.6,98,6.549705305,6.47123837,6.655238095,6.7
4301282,5.2,106,6.549705305,6.395129045,6.084666667,5.2
4301285,6.9,114,6.549705305,6.114958776,6.83850034,6.7
4301659,6.4,106,6.549705305,6.776628293,6.659020147,6.05
4301662,6.1,95,6.81809439,6.128588953,6.599752628,6.1
4304212,7.4,107,6.562962963,7.020281175,6.996560409,7.666666667
4304402,8.7,115,6.902654867,6.445793534,7.569444444,7.7
4307000,5.5,105,6.080020149,6.652851356,6.119924864,6.49
4307499,7.6,124,7.095564134,6.855509313,7.05,7.75
4310162,6.1,94,6.991444529,6.669217039,7.380076628,7.1
4310702,6.8,103,6.562962963,6.652851356,6.796296296,7.033333333
4312232,7.5,100,6.382243395,6.652851356,6.302622222,5.832857143
4313943,6.4,100,6.563461539,6.729106826,6.624467419,6.4
4315540,7.9,63,6.991444529,6.957959223,7.644,7.9
4316611,6.2,107,6.188932496,6.362304745,6.355844156,6.2
4317153,6.1,93,6.382243395,6.158159417,5.908260073,6.207142857
4319429,5.9,104,6.549705305,6.754180334,6.022222222,6.3
4319445,6.5,96,6.549705305,6.424059011,6.619202212,6.875
4323600,6.3,109,6.188932496,6.652851356,6.625546218,5.85
4323652,6.8,81,5.777796902,6.855509313,7.28,7.1
4323689,5.5,96,6.188932496,6.855509313,5.79,5.766666667
4323691,7.1,98,6.080020149,6.555506695,6.332980146,6.404166667
4323732,4.6,93,6.170379932,6.442166225,5.297417202,6.14137931
4324445,5.5,78,5.777796902,7.049562596,5.246666667,6.85
4324446,6.4,86,6.382243395,6.532601855,6.577710317,6.233333333
4324508,2.9,85,6.549705305,6.158159417,4.538194444,4.15
4324627,6.7,85,6.382243395,5.818628695,6.491666667,6.4
4325964,6.4,89,6.382243395,6.441802553,6.485086353,6.314285714
4326033,5.8,92,6.382243395,6.553622943,6.096132376,6.233333333
4328443,8.5,133,6.188932496,6.946442087,7.18171131,8
4363034,4.5,86,5.777796902,6.855509313,5.212781955,4.5
4604914,5,98,5.777796902,6.627777847,5.45959596,5
4607151,6.3,109,6.991444529,6.654951922,7.048611111,7.24
4705044,7.5,106,6.549705305,6.897804569,6.86647619,7.78
4707209,5.7,90,5.777796902,6.754180334,5.731428571,5.7
4707585,3.9,126,5.777796902,6.600257786,5.604290832,5.933333333
4709437,6.9,100,7.086483476,6.652851356,6.789365079,7.733333333
4709904,7,95,6.382243395,6.602704339,5.883254583,6.98
4710425,8.4,78,5.777796902,7.386337001,8.28125,7.837083333
4711343,7.1,101,6.737468037,6.463633724,6.962040816,7.1
4712730,7.4,113,6.825121229,6.743083709,7.212583561,7.46
4713990,6.6,84,6.588624339,6.855509313,6.457224026,6
4713993,5.4,96,5.777796902,6.815130894,5.55452381,5.38
4716892,6.8,164,6.815206186,6.703688336,6.958846154,7.7
4717612,6.1,155,6.682455745,6.157004361,6.871272727,6.1
4718369,6.3,154,5.777796902,7.020326085,6.22038573,7.35
4719384,9.2,105,5.777796902,6.881088897,8.603066868,7.311111111
4721293,6.5,87,6.080020149,6.38865352,6.44,7.071428571
4724373,6.6,92,6.549705305,5.818628695,6.276870748,6.366666667
4724558,7.1,100,7.086483476,6.652851356,6.955288462,7.05
4724560,7.3,102,5.777796902,6.855509313,7.173412698,7.3
4724733,5.6,105,6.188932496,6.602704339,5.6,5.6
4724739,6.8,115,6.382243395,6.627777847,6.293313993,6.937837838
4725618,8.3,144,6.549705305,7.196073622,8.3,7.425
4727962,6.6,98,6.549705305,6.754180334,6.72731694,6.6
4728076,7.6,101,6.356075949,6.696290586,6.745185185,7.62
4728304,6.3,108,7.100537153,7.064643545,7.231259578,6.733333333
4728342,6,92,6.382243395,6.623675549,6.182469499,6.375
4728471,5,100,6.080020149,6.652851356,5.50646978,5.733333333
4728518,6.7,91,5.777796902,6.669217039,6.394583333,6.95
4729828,5.5,104,5.998141264,5.818628695,5.435714286,5.533333333
4730378,6.4,87,6.996660551,6.754180334,6.662857143,6.75
4730827,6.9,95,7.086483476,6.541671573,7.008423158,6.9
4731013,7.1,84,7.086483476,6.929400329,6.76,7.1
4732448,4.3,86,6.382243395,6.109175305,4.941893831,4.575
4734636,5.9,74,6.991444529,6.280254657,6.401325549,5.3
4735177,6.3,90,5.777796902,6.946442087,6.3,6.3
4735944,4.9,108,6.080020149,6.58298665,5.519972982,5.84
4737536,6.5,114,6.188932496,6.855509313,6.708333333,6.5
4739947,6.2,120,6.991444529,6.855509313,6.6915,6.6
4739952,8.3,118,5.998141264,6.703688336,7.676041667,8.3
4739986,7.6,125,6.382243395,6.855509313,6.595855419,7.35
4745943,8.3,99,6.770574917,6.699732593,7.889473928,7.7
4746257,8.1,114,6.452890627,6.157004361,7.437452511,7.25
4746544,5.2,88,5.777796902,7.020326085,5.445555556,5.266666667
4747997,6.2,90,6.991444529,6.652851356,6.226851852,5.928571429
4748295,6.6,118,6.770574917,6.210504284,6.889404122,7.514285714
4753436,5.5,100,6.811512829,5.818628695,6.882787524,6.1
4767216,7.1,100,6.912241978,6.652851356,6.814874188,6.8
4775855,6.2,109,7.086483476,6.627777847,6.988888889,7
