ACTOR_ID,ACTOR,AVG_SCORE
1342968,帕特里克·利斯特,6.85
1334733,王维德,6.85
1023261,阿斯尔·纽曼,6.85
1126687,迈克尔·帕斯,6.85
1048276,斯特凡妮娅·罗卡,6.85
1360408,王培,6.85
1338489,李艾,6.85
1123632,汤姆·利根,6.85
1103652,安德鲁·克尔,6.85
1004677,安德鲁·布莱尼亚斯基,6.85
1034614,郑俊,6.85
1007060,哈维·科曼,6.85
1341769,叶莲娜·波德卡明斯卡娅,6.85
1313411,理查德·彼得罗切利,6.85
1317067,娜塔莉亚·多切瓦,6.85
1258410,埃蒙·埃利奥特,6.85
1029875,近藤公园,6.85
1363354,以利亚·史蒂文森,6.85
1044919,亚德里安·帕斯达,6.85
1314198,丁志城,6.85
1353835,庞万灵,6.85
1003718,佐田丰,6.85
1341743,薇姬·克里普斯,6.85
1316102,雅丽·乔维尔,6.85
1054405,克里斯托弗·沃尔兹,6.85
1393140,文森特·科隆布,6.85
1314131,苏格拉瓦·卡那诺,6.85
1326285,高庚杓,6.85
1036633,克里斯托弗·卡赞诺夫,6.85
1009474,科洛·韦伯,6.85
1314390,大龟明日香,6.85
1027728,铃木杏树,6.85
1276897,Adriana Aizemberg,6.85
1369304,马奎斯·罗德里格斯,6.85
1013833,科里·海姆,6.85
1331984,齐藤阳一郎,6.85
1313229,阿德尔·本谢里夫,6.85
1316002,雷吉·李,6.85
1274582,雪梨,6.85
1313128,乔纳森·阿里斯,6.85
1350571,萝丝玛丽·邓斯莫尔,6.85
1316223,邢慧,6.85
1313098,加藤成亮,6.85
1324434,马克·博加泰尔夫,6.85
1028574,布里吉特·罗安,6.85
1147513,达芬妮·鲁宾-维佳,6.85
1350055,斯科特·亚历山大·杨,6.85
1091672,查尔斯·赫伯特,6.85
1092025,马克斯·赫布雷希特,6.85
1335979,夏春秋,6.85
1369967,克莱尔·玛格丽特·克里特,6.85
1147953,让·克雷蒂安·赛蓓汀·勃朗峰,6.85
1058365,阿德里娅娜·阿斯蒂,6.85
1019315,贝尔纳·弗雷松,6.85
1262714,碧碧·凯芙,6.85
1058399,归亚蕾,6.85
1364076,阮文萍,6.85
1015096,松冈昌宏,6.85
1329981,志水季里子,6.85
1058576,西蒙·安德鲁,6.85
1194704,忌野清志郎,6.85
1331150,姜信日,6.85
1036354,凯瑟琳·温妮克,6.85
1040986,洼冢洋介,6.85
1316933,陈思佳,6.85
1004671,卡琳娜·隆巴德,6.85
1055000,保拉·马绍尔,6.85
1014523,安德斯·丹尼尔森·李,6.85
1044888,凯·帕娜贝克,6.85
1027926,赵家玲,6.85
1341885,露西·莱曼,6.85
1010063,丹尼斯·莫斯奇托,6.85
1004777,彼德·杨波拉德·希尔斯,6.85
1325355,阿明·约瑟夫,6.85
1276173,刁亦男,6.85
1180079,马克斯·博克霍德,6.85
1342630,赵炬,6.85
1312838,谢雨欣,6.85
1145763,Joe Rogan,6.85
1401209,乌维·罗德,6.85
1014057,马特·罗斯,6.85
1362355,金东英,6.85
1275523,黄正音,6.85
1317413,黄薇,6.85
1004952,波比·戴尔,6.85
1130042,森功至,6.85
1051087,尼尔斯·塔维涅,6.85
1004979,帕梅拉·富兰克林,6.85
1075202,阿瑟·拜伦,6.85
1004918,约翰·布莱奇曼,6.85
1173128,约翰·奥利弗,6.85
1074822,罗兰·卡尔弗,6.85
1319890,特雷扎·萨博瓦,6.85
1327983,珍妮特·基德尔,6.85
1361812,菲利普·杜·詹纳兰德,6.85
1069059,Mary Jo Catlett,6.85
1129110,鲍勃·纽哈特,6.85
1037187,伊冯娜·卡特菲德,6.85
1027145,乔治·佩帕德,6.85
1317530,佐土原香织,6.85
1018592,奥列格·维多夫,6.85
1344592,祝菁,6.85
1312913,宋琇萱,6.85
1276028,科迪·霍恩,6.85
1332428,汤姆-沃恩-劳勒,6.85
1353015,迪帕克·迪布里亚尔,6.85
1255738,尼克·耐文,6.85
1033460,鸫,6.85
1078790,卡洛·切基,6.85
1317248,徐杰,6.85
1351233,伊藤修子,6.85
1079479,奥蕾勒·多阿藏,6.85
1357659,王春妹,6.85
1010485,凯瑟琳·莫宁,6.85
1040656,加里·瓦伦廷,6.85
1015951,冈本信人,6.85
1080774,丹妮·狄龙,6.85
1314524,常铖,6.85
1336632,李鸣,6.85
1314768,戴良纯,6.85
1009321,吉尔·伯明翰,6.85
1313094,高晓松,6.85
1201674,乔安娜•利维斯克,6.85
1393607,Maryne Cayon,6.85
1042089,高良健吾,6.848
1016678,詹妮弗·安妮斯顿,6.846666666666667
1008220,李昆,6.846666666666667
1053576,迈克尔·塞拉,6.845454545454545
1211334,姜栋元,6.845454545454545
1033569,朴勇宇,6.845454545454545
1022742,雷欧·波瓦,6.844444444444445
1009895,池松壮亮,6.84375
1051943,渡边真起子,6.84375
1025176,蒂姆·罗斯,6.843333333333334
1099953,马克-安德烈·格隆丁,6.842857142857143
1285950,玛丽娜·汉斯,6.8428571428571425
1013868,佩内洛普·安·米勒,6.8428571428571425
1030117,西冈德马,6.8428571428571425
1014707,平山绫,6.8428571428571425
1038493,尹启相,6.8428571428571425
1244528,莫伊塞斯·阿里亚斯,6.8428571428571425
1123908,哈米什·林克莱特,6.8428571428571425
1274977,樱庭奈奈美,6.8428571428571425
1044996,盖尔·加朵,6.8428571428571425
1318902,曹政奭,6.8428571428571425
1274768,张智尧,6.8428571428571425
1316269,傅碧辉,6.840000000000001
1322312,长谷川朝晴,6.840000000000001
1274432,曾恺玹,6.840000000000001
1325344,纪尧姆·谷伊,6.840000000000001
1143398,卡瑞尔·罗登,6.840000000000001
1019102,弗兰基·费森,6.840000000000001
1005418,香取慎吾,6.840000000000001
1146906,豪尔赫·桑斯,6.840000000000001
1356746,维杰·卡沙尔,6.840000000000001
1057634,卡洛斯·阿拉斯拉奇,6.840000000000001
1069816,布鲁斯·坎贝尔 ,6.840000000000001
1266979,朴宝英,6.840000000000001
1037340,伊莎贝拉·雷纳德,6.840000000000001
1012515,安娜·帕奎因,6.840000000000001
1049976,查尔斯·格雷,6.840000000000001
1044930,雪莉·李,6.840000000000001
1220791,国仲凉子,6.840000000000001
1010596,布莱恩·范·霍尔特,6.840000000000001
1025336,劳伊德·诺兰,6.840000000000001
1022568,保罗·韦斯利,6.840000000000001
1008456,高桥英树,6.840000000000001
1001042,西岛秀俊,6.84
1053566,丹尼尔·布鲁尔,6.838888888888889
1049512,维吉妮娅·马德森,6.838461538461539
1036621,帕特里克·波查,6.838461538461539
1050495,井浦新,6.838095238095238
1029376,德井优,6.8375
1314841,陈淑兰,6.8375
1005299,樊尚·埃尔巴兹,6.8375
1025234,艾赛亚·华盛顿,6.8375
1028735,李己雨,6.8375
1010486,泰瑞斯·吉布森,6.8374999999999995
1315155,三浦贵大,6.836363636363637
1019028,安·海切,6.836363636363637
1318594,青木崇高,6.835714285714286
1054412,本·斯蒂勒,6.835294117647059
1012314,优香,6.833333333333333
1160198,武田真治,6.833333333333333
1042012,唐娜提拉·芬诺恰罗,6.833333333333333
1326514,孙嘉琳,6.833333333333333
1013991,尼切尔·尼克斯,6.833333333333333
1023400,严正化,6.833333333333333
1315259,祝新运,6.833333333333333
1031823,罗恩·杰里米,6.833333333333333
1314610,施易男,6.833333333333333
1342476,驹木根隆介,6.833333333333333
1274256,杨立新,6.833333333333333
1034388,林苑,6.833333333333333
1031337,陆一龙,6.833333333333333
1175765,文晶熙,6.833333333333333
1017989,达纳·卡维,6.833333333333333
1032664,萨卡·圭特瑞,6.833333333333333
1045551,朱丽叶·兰波雷,6.833333333333333
1027381,连尼·詹姆斯,6.833333333333333
1348370,日野阳仁,6.833333333333333
1041183,斯蒂芬妮·鲍尔斯,6.833333333333333
1016698,杰斯·哈梅尔,6.833333333333333
1048299,马可·费雷里,6.833333333333333
1274350,安藤樱,6.833333333333333
1041585,弗朗克·迪博斯克,6.833333333333333
1274986,麦嘉,6.833333333333333
1318486,郑妍周,6.833333333333333
1050178,波利斯·席克,6.833333333333333
1274969,鲁妮·玛拉,6.833333333333333
1018409,德拉戈什·布库尔,6.833333333333333
1027252,朱尼·斯莫利特,6.833333333333333
1354322,戴安·罗赛尔,6.833333333333333
1332389,约瑟夫·朱利安·索里亚,6.833333333333333
1036878,克劳迪亚·杰里尼,6.833333333333333
1346464,柔伊·布鲁诺,6.833333333333333
1048426,胡金铨,6.833333333333333
1010603,切奇·马林,6.833333333333333
1342431,林蛟,6.833333333333333
1036424,内斯特·卡博内尔,6.833333333333333
1049973,玛西·格雷,6.833333333333333
1324129,冈山一,6.833333333333333
1055611,斯薇兹·昆茨,6.833333333333333
1325582,英百合子,6.833333333333333
1345424,余慕莲,6.833333333333333
1339671,金在华,6.833333333333333
1267011,萨曼莎·鲁斯·帕布,6.833333333333333
1020258,雅克琳·德吕巴克,6.833333333333333
1049765,苏珊·布莱克利,6.833333333333333
1097756,尤利乌斯•哈里斯,6.833333333333333
1319515,游大庆,6.833333333333333
1000059,拉腊·弗林·鲍尔,6.833333333333333
1027871,克里斯·欧文,6.833333333333333
1027941,凯伦·杨,6.833333333333333
1004493,音尾琢真,6.833333333333333
1044899,周润发,6.833333333333333
1093843,侯孝贤,6.833333333333333
1136416,吉内瓦维·佩吉,6.833333333333333
1321777,杰夫·贝尔,6.833333333333333
1339797,大原樱子,6.833333333333333
1049498,亚伦·保尔,6.833333333333333
1036406,岩松信,6.833333333333333
1037923,久保明,6.833333333333333
1050442,贝茜·洛芙,6.833333333333333
1320459,郑仁基,6.833333333333333
1164169,利安娜·瓦尔斯曼,6.833333333333333
1058076,奥巴·巴巴图德,6.833333333333333
1125081,帕特里克·马基,6.833333333333333
1036381,艾丽森·皮尔,6.833333333333333
1054279,石桥莲司,6.832558139534884
1020600,风间俊介,6.83
1013758,佐伊·丹斯切尔,6.83
1275872,大岛优子,6.83
1005207,苗可秀,6.83
1027151,列维·施瑞博尔,6.828571428571429
1076796,车仁表,6.828571428571429
1001393,何赛飞,6.828571428571428
1002859,若西安·巴拉斯科,6.828571428571428
1329322,罗美兰,6.828571428571428
1075354,亚历克斯·布伦德缪尔,6.828571428571428
1275297,前田敦子,6.828571428571428
1054966,简·亚历山大,6.828571428571428
1036445,杰克·休斯顿,6.828571428571428
1045427,塞米·鲍亚吉拉,6.828571428571428
1022828,凯瑞·福克斯,6.828571428571428
1006188,杨爱瑾,6.828571428571428
1027883,金城武,6.827586206896552
1013818,金·寇兹,6.827272727272727
1020487,蒋雯丽,6.826666666666667
1338359,樊尚·马凯涅,6.825
1038997,林泰文,6.825
1014004,艾萨·凯特,6.825
1326196,凯瑞·华格伦,6.825
1025392,阿道弗·切利,6.825
1036416,莫妮克,6.825
1013755,琳德西·冯塞卡,6.825
1197528,查理·瑞纳,6.825
1041023,海登·克里斯滕森,6.825
1032485,西蒙·阿布卡瑞安,6.825
1339288,武家麒,6.825
1143368,安德鲁·罗宾逊,6.825
1040982,吉娜·马隆,6.825
1019143,布兰特·布里斯科,6.825
1040575,吉尔·奥唐奈,6.825
1352815,濑户利树,6.825
1048217,迈克尔·帕克斯,6.825
1027840,罗杰·摩尔,6.825
1016040,项堃,6.825
1314843,金英爱,6.825
1009233,简·林奇,6.825
1342314,丽贝卡·库恩,6.825
1049825,凯特·伯顿,6.825
1019080,珊迪·弗罗斯特,6.825
1317174,邱彦翔,6.824999999999999
1025142,阿比盖尔·布蕾斯琳,6.823076923076924
1021270,安在洪,6.822222222222222
1019066,威尔·帕顿,6.822222222222222
1028297,鹿贺丈史,6.822222222222222
1027820,史蒂夫·库根,6.822222222222222
1285578,古月,6.822222222222222
1090239,本诺·菲尔曼,6.822222222222222
1064164,史蒂夫·布卢姆,6.822222222222222
1009461,贝热尼丝·贝乔,6.822222222222222
1127577,朴重勋,6.822222222222222
1323403,泷藤贤一,6.821428571428571
1018029,约瑟夫·克罗斯,6.82
1014172,莉亚·科贝德,6.82
1032253,亚历山德罗·加斯曼,6.82
1025422,大卫·卡尔德,6.82
1314307,加藤清史郎,6.82
1327758,里坡,6.82
1049588,卡里斯·范·侯登,6.82
1032139,海伦·谢费,6.82
1022775,鲍勃·巴拉班,6.82
1022858,大后寿寿花,6.82
1316239,李湘,6.82
1274760,贾晓晨,6.82
1041027,丽芙·泰勒,6.82
1000796,亚尼克·雷乃,6.82
1048245,克里斯蒂昂·克拉维埃,6.82
1041022,艾米莉·布朗特,6.82
1013757,布莱德利·库珀,6.819999999999999
1048137,克里斯汀·芭伦斯基,6.8199999999999985
1077991,张震,6.819047619047619
1035650,布莱特妮·墨菲,6.818181818181818
1300210,米歇尔·维耶尔莫,6.816666666666666
1313538,池田铁洋,6.816666666666666
1036398,蒂尔·施威格,6.816666666666666
1044939,波利·沃克,6.816666666666666
1275375,山口纱弥加,6.816666666666666
1354236,高振鹏,6.816666666666666
1003807,王钟,6.816666666666666
1147816,朱利安·林希德-图特,6.816666666666666
1275424,侯焕玲,6.816666666666666
1036475,山德·贝克利,6.816666666666666
1040573,迪伦·沃尔什,6.816666666666666
1055549,亨利·托马斯,6.816666666666666
1018977,莉莉·柯林斯,6.816666666666666
1039491,李璟荣,6.816
1024141,胜地凉,6.815384615384615
1100849,约翰·浩克斯,6.815384615384615
1022627,奥莉维亚·威廉姆斯,6.815384615384615
1040500,杰拉德·巴特勒,6.815
1011152,张铉诚,6.814285714285715
1165667,任世官,6.814285714285715
1314137,郭凯敏,6.814285714285715
1014589,城田优,6.814285714285715
1028743,萨米尔·盖丝米,6.814285714285715
1002682,詹妮弗·艾斯波西多,6.814285714285715
1002713,卢卡斯·哈斯,6.814285714285715
1036479,乔贝兹·威廉姆斯,6.814285714285715
1280584,陈以文,6.814285714285715
1039270,和久井映见,6.814285714285714
1008302,吹越满,6.813793103448275
1048027,安妮·海瑟薇,6.8133333333333335
1350151,伊藤健太郎,6.8125
1289150,元奎,6.8125
1080463,远藤宪一,6.8125
1286119,西恩·哈里斯,6.8125
1027823,詹妮安·加罗法洛,6.8125
1036377,文森特·卡索,6.8125
1038067,升毅,6.811111111111111
1009365,尼克·奥弗曼,6.811111111111111
1010618,凯伦·布莱克,6.811111111111111
1017103,郑丹瑞,6.810344827586207
1041321,斯特凡·奥德朗,6.81
1001599,柳忧怜,6.81
1275370,福士诚治,6.8090909090909095
1049615,阿克谢·库玛尔,6.808695652173912
1002681,凯瑟琳·基纳,6.808695652173912
1020385,大塚宁宁,6.808333333333334
1041558,深田恭子,6.807142857142857
1315736,二阶堂富美,6.806666666666667
1316641,绪方义博,6.806451612903226
1012563,张学友,6.804255319148936
1346248,蒂莫西·利奇,6.800000000000001
1061877,马茨·布洛姆格伦,6.800000000000001
1108845,罗伯特·伊图,6.800000000000001
1258009,皮特·蓝萨尼,6.800000000000001
1365879,乔纳森·怀特赛尔,6.800000000000001
1103298,吉莉安·琼斯,6.800000000000001
1344995,许伊在,6.800000000000001
1274822,伊丽莎白·基纳,6.800000000000001
1363500,费昂·奥谢,6.800000000000001
1319268,克莱尔·基兰,6.800000000000001
1163717,拉斯·瓦林格,6.800000000000001
1349806,阎维文,6.800000000000001
1028097,罗什迪·泽姆,6.800000000000001
1095971,希内斯·加西亚·米连,6.800000000000001
1027995,康斯坦斯·贝内特,6.800000000000001
1050368,威廉·米勒,6.800000000000001
1000065,艾德·奥尼尔,6.800000000000001
1371507,弗雷德里克·普雷斯顿,6.800000000000001
1045139,艾米莉·里奥斯,6.800000000000001
1018224,卡伦·乔哈尔,6.800000000000001
1200997,亚尼斯·莱斯珀特,6.800000000000001
1411659,田中一成,6.800000000000001
1341913,杜振清,6.800000000000001
1004938,阿里亚德娜·希尔,6.800000000000001
1278292,皮耶尔·乔治·贝洛奇奥,6.800000000000001
1010535,阿什丽·提斯代尔,6.800000000000001
1058673,阿提拉·阿帕,6.800000000000001
1012609,伊莎贝尔·朱尔,6.800000000000001
1329920,扬·哈梅内克,6.800000000000001
1138431,马西莫·拉涅里,6.800000000000001
1014446,克里斯蒂娜·布隆多,6.800000000000001
1138362,安德里亚·罗斯,6.800000000000001
1008516,真矢美纪,6.800000000000001
1269692,妮琪·米娜,6.800000000000001
1158386,宋永彰,6.800000000000001
1037602,宝拉·柯特莱西,6.800000000000001
1032464,玛格丽特·莱顿,6.800000000000001
1391118,阿南特·维哈特·夏尔马,6.800000000000001
1031976,科宾·布鲁,6.800000000000001
1346573,丹尼尔·韦斯特伍德,6.800000000000001
1113132,沃尔夫·卡赫勒,6.800000000000001
1169055,马克·韦伯,6.800000000000001
1014124,玛丽安娜·菲斯福尔,6.800000000000001
1143575,温迪·夏尔,6.800000000000001
1373334,金民尚,6.800000000000001
1319719,韦白,6.800000000000001
1075587,爱德华·伯恩斯,6.800000000000001
1351219,宫崎吐梦,6.800000000000001
1046852,拉尔夫·阿穆苏,6.800000000000001
1080120,Henderson Forsythe,6.800000000000001
1114793,恩德雷克·吕卡,6.800000000000001
1273668,雅各布·拉提摩尔,6.800000000000001
1360324,金焕熙,6.800000000000001
1076237,查尔斯·卡森,6.800000000000001
1076899,罗伯特·科恩斯韦特,6.800000000000001
1009609,安妮·里维尔,6.800000000000001
1125860,雷米·马丁,6.800000000000001
1248147,阿提拉·鲍尔多齐,6.800000000000001
1010265,迭戈·卡塔诺,6.800000000000001
1112478,卡罗琳·兰格里什,6.800000000000001
1068619,布莱特·巴特勒,6.800000000000001
1111782,Doreen Jacobi,6.800000000000001
1143809,丹尼·萨帕尼,6.800000000000001
1156810,雷吉娜·泰勒,6.800000000000001
1009750,菲利浦·卡纳,6.800000000000001
1233194,查内尔·克雷斯韦尔,6.800000000000001
1322868,李岚,6.800000000000001
1018786,卡罗·柳别克,6.800000000000001
1006400,中村雅俊,6.800000000000001
1320078,洪涛,6.8
1328341,马克斯·布博里尔,6.8
1330394,西蒙·巴雷特,6.8
1315672,荒川美穗,6.8
1238182,Sorel Carradine,6.8
1344459,罗比·拉斯姆森,6.8
1340549,科林·乔斯特,6.8
1328001,布兰登·赫希,6.8
1408781,亚历山大·库珀,6.8
1316452,王伟源,6.8
1340873,艾瓦拉·胡弗茨,6.8
1327579,应采灵,6.8
1337110,芭娅·莱哈兹,6.8
1413667,Natileigh Sitoy,6.8
1341179,王兴洪,6.8
1315347,雯叶特·罗宾逊,6.8
1330241,詹姆斯·多德,6.8
1407529,金德尔·查特斯,6.8
1336212,艾伦·德雷克,6.8
1330202,詹姆斯·施奈德,6.8
1336213,阿玛拉·卡兰,6.8
1327511,麻生兔,6.8
1325580,研ナオコ,6.8
1319432,木俣尧乔,6.8
1325272,向山裕,6.8
1316668,于慧,6.8
1315663,杨昆,6.8
1336897,塞尔吉奥·埃尔南德斯,6.8
1324693,莫贾娜·埃尔阿劳维,6.8
1339720,杰西·加西亚,6.8
1315062,黄致豪,6.8
1319361,邬立朋,6.8
1324692,陶君薇,6.8
1328047,周子茵,6.8
1407528,布兹·萨瑟兰德,6.8
1276053,叶琳琅,6.8
1000953,Danny Comden,6.8
1315171,莎姆艾拉·萨尔多,6.8
1004633,斯托卡特·詹宁,6.8
1340498,凯拉·肯尼迪,6.8
1330568,杰珂,6.8
1261082,阿里·札法,6.8
1341111,琳赛·伊丽莎白,6.8
1009417,黛布拉·哈里,6.8
1320676,卢正雨,6.8
1336104,徐光明,6.8
1409074,又村奈绪美,6.8
1004623,克里斯托弗·马斯特森,6.8
1315234,彭冠英,6.8
1324755,沈雁,6.8
1341482,迈克尔·J·福蒂克,6.8
1336230,阿什利·萨默斯,6.8
1339686,安娜丽丝·巴索,6.8
1416708,段斌,6.8
1267026,布兰登·P·贝尔,6.8
1329639,陈家齐,6.8
1344300,河原雅彦,6.8
1271788,重松朋,6.8
1340004,齐豫,6.8
1271593,Thomas Demarez,6.8
1314300,金敏智,6.8
1316077,大卫·科斯塔贝尔,6.8
1341373,林嘉俐,6.8
1314346,近野成美,6.8
1329320,基里尔·波卢欣,6.8
1329319,伊利亚·伊萨耶夫,6.8
1408779,伊曼纽尔·巴科,6.8
1325584,藤森夕子,6.8
1315955,黄韵玲,6.8
1344301,榊原彻士,6.8
1329318,伊丽娜·尼齐纳,6.8
1329316,尤里·贝科夫,6.8
1328946,维他亚·潘斯林加姆,6.8
1329121,郭碧川,6.8
1314436,陆元琪,6.8
1276162,方荧,6.8
1341505,斯科特·马洛,6.8
1336420,安妮·诺埃尔,6.8
1326331,风间千代子,6.8
1415277,达利·本萨拉赫,6.8
1341483,凯瑟琳·帕克,6.8
1416707,金林,6.8
1340182,浜川文美江,6.8
1266377,Özgür Karadeniz,6.8
1004442,羽场裕一,6.8
1326991,爱丽达·阿察瑞儿,6.8
1416703,金伯海,6.8
1009178,Michael Degen,6.8
1316346,陈羽凡,6.8
1336232,巴尼·兰宁,6.8
1263913,John Negroponte,6.8
1278580,毕国智,6.8
1339867,罗伯托·阿奎尔,6.8
1316318,卡尔斯腾·诺尔加拉德,6.8
1274472,叶伟信,6.8
1339872,钮方雨,6.8
1416704,李博,6.8
1272798,勒凯斯·斯坦菲尔德,6.8
1408780,汤姆·布鲁诺,6.8
1330011,王文,6.8
1339896,莫赞·玛诺,6.8
1326804,博格丹·杜米特拉克,6.8
1320540,徐麒雯,6.8
1329939,刘旭凌,6.8
1009387,香侬·卢西奥,6.8
1236984,安娜·普鲁斯,6.8
1328552,因阿基·贝拉尔特,6.8
1339920,凯特·西格尔,6.8
1316225,孙彦军,6.8
1416706,张凤来,6.8
1314683,奥田惠梨华,6.8
1007056,黛娜·马诺夫,6.8
1009401,罗伯特·罗农斯,6.8
1321921,弗洛伦斯·卢瓦雷,6.8
1281353,伊莲娜·科塔,6.8
1321425,大坪由佳,6.8
1241338,金润雅,6.8
1335295,吉莉恩·贝尔,6.8
1322865,刘秉章,6.8
1333790,师伟,6.8
1307013,斯科特·格雷厄姆,6.8
1419608,凯拉·卡瑞尔,6.8
1000371,皮特·摩根,6.8
1335254,艾利克斯·纽维尔,6.8
1343985,朱利安·刘易斯·琼斯,6.8
1321537,阿里·马哈亚,6.8
1333797,大卫·齐梅尔席德,6.8
1306249,华金·科西奥,6.8
1305387,欧阳儒秋,6.8
1419607,维拉迪斯拉夫·加拉德,6.8
1275401,楚原,6.8
1333903,松井爱莉,6.8
1305038,阿莫尔·古普特,6.8
1009623,丽莎·帕里坎,6.8
1317964,丁笑宜,6.8
1275425,何晴,6.8
1338337,Hilary Anderson,6.8
1411181,马德林,6.8
1408231,格塔姜利·库尔卡尼,6.8
1005096,瑞金娜·斯派克特,6.8
1323320,劳拉·布莱斯,6.8
1251702,白善哲,6.8
1005116,布鲁斯·提姆,6.8
1251653,吴澋滔,6.8
1405895,徐德伟,6.8
1288470,姜国民,6.8
1405894,李万武,6.8
1409435,桥本祥平,6.8
1323176,钱永强,6.8
1405893,匡嘉恩,6.8
1405892,潘正丽,6.8
1318886,东根作寿英,6.8
1321375,丽芙·丽莎·弗赖斯,6.8
1333650,Giulio Beranek,6.8
1317722,李世娜,6.8
1317725,汪禹,6.8
1408232,帕洛米·戈肖,6.8
1289683,李康生,6.8
1321661,杰克·奎德,6.8
1275134,伊娜丝·艾芙隆,6.8
1419606,黛安娜·科维尔,6.8
1000314,多米尼克·隆巴多兹,6.8
1410614,细野雅世,6.8
1245668,西蒙·J·伯杰,6.8
1009709,朱莉·奥登,6.8
1275364,李添胜,6.8
1299126,雷蒙德·提哈瑞,6.8
1292902,南燕,6.8
1005727,李施嬅,6.8
1244741,达伦-迈耶,6.8
1005794,安娜-玛利亚·费莱罗,6.8
1407810,谷川俊之,6.8
1321806,黄敏仪,6.8
1334871,谭明娣,6.8
1321972,潘冰嫦,6.8
1294715,潘源良,6.8
1343710,苏凤,6.8
1338505,因泰拉·贾龙珀拉,6.8
1321944,Carys Eleri,6.8
1243103,维克托·奥克布卢姆-尼尔松,6.8
1275313,阪本奖悟,6.8
1338905,佐伯秀男,6.8
1299917,安迪·瓦斯卢亚努,6.8
1242845,小林麻央,6.8
1275385,儿岛一哉,6.8
1419605,约瑟夫·恩格尔,6.8
1333996,阿莱克斯·莫尔纳,6.8
1247946,塞瓦斯蒂·查巴尔,6.8
1247906,多尼·沃特罗斯,6.8
1302430,卢安·戈登,6.8
1408230,拉利特·贝尔,6.8
1005442,汉斯约格·费尔麦,6.8
1318073,郭广平,6.8
1322336,尼克·罗格勒,6.8
1300247,大卫·瓦格纳,6.8
1318566,衣依,6.8
1419253,布伦顿·费尔南德斯,6.8
1343323,崔·杰拉尔德,6.8
1005490,芭芭拉·库皮斯蒂,6.8
1292318,迪尔巴拉·莫洛伊,6.8
1419254,帕万·J·辛格,6.8
1338907,汐见洋,6.8
1300443,杰夫·沃德,6.8
1000466,李礼仙,6.8
1005055,哈泽尔·考特,6.8
1259665,莎拉·约尔特·蒂特莱芙瑟,6.8
1342403,凯瑟琳·威尔斯,6.8
1339534,夸西·宋桂,6.8
1331897,温迪·格伦,6.8
1323915,王鹏凯,6.8
1331987,艾玛·丹特,6.8
1283165,帕斯卡尔·艾尔索,6.8
1409136,李万城,6.8
1404978,萩森侚子,6.8
1344106,远山俊也,6.8
1339514,阿部显岚,6.8
1418488,巴巴·魏勒,6.8
1283618,埃迪·J.费尔南德斯,6.8
1317208,富坚真,6.8
1323775,杨梓墨,6.8
1255971,凯撒·东布瓦,6.8
1000616,弗兰克·洛夫乔伊,6.8
1332272,希瑟·多克森,6.8
1337879,徐小玲,6.8
1284010,雅雅·芙尔特,6.8
1319099,小林进,6.8
1331767,帕梅拉·博文,6.8
1342402,迈尔斯·撒切尔,6.8
1311646,莱恩·休斯,6.8
1342400,罗里·霍恩斯坦,6.8
1418147,郑锦联,6.8
1313466,李洙赫,6.8
1313450,野中美郷,6.8
1331270,卢克奥尔布赖特,6.8
1009451,崔维斯·费米尔,6.8
1331271,霍莉·戈斯,6.8
1259229,泰勒·格雷,6.8
1316990,孙维民,6.8
1331287,谭增卫,6.8
1331310,印质明,6.8
1324197,马特·斯托克,6.8
1282074,利贝罗·德·瑞恩佐,6.8
1313430,松原夏海,6.8
1009457,奥德拉·麦克唐纳,6.8
1418296,何立己,6.8
1257747,凯茜·梅瑟,6.8
1342397,马修·里施,6.8
1342398,埃文·布默,6.8
1342399,凯文·克拉克,6.8
1337917,早良惠,6.8
1255860,黄志忠,6.8
1321077,池田政典,6.8
1342522,齐藤晓,6.8
1285521,Edan Gross,6.8
1323504,桥本哲,6.8
1004942,亚德里安·埃德蒙松,6.8
1332864,Nikitin Dheer,6.8
1332865,Priyamani,6.8
1342734,曲云,6.8
1286262,速水典子,6.8
1000535,大卫·弗罗斯特,6.8
1009504,塞瑞尔·戴思科斯,6.8
1253055,呼兰·楚龙,6.8
1004994,Jonathan Stark,6.8
1252764,克里斯托弗·卡西克,6.8
1338121,劳尔·卡斯提洛,6.8
1287105,Aneirin Hughes,6.8
1406180,田中完,6.8
1333320,塞缪尔·西维尔奇,6.8
1009988,路易丝·奥尔布里顿,6.8
1342883,迪·波特切尔,6.8
1408233,纳瓦宁德·贝尔,6.8
1240500,希雅,6.8
1312833,张雅琳,6.8
1285495,迈克尔·格林姆,6.8
1342608,科姆·卡斯特罗,6.8
1284664,鲍勃·格伯特,6.8
1418489,曼德拉·贝拉米,6.8
1418490,洛丽·哈默尔,6.8
1317313,汤兰花,6.8
1335617,贾秀兰,6.8
1000125,丽莎·蕾,6.8
1342604,约翰·布鲁塞尔,6.8
1342607,玛丽昂·兰伯特,6.8
1004817,吉田钢太郎,6.8
1253893,克里斯汀·霍恩,6.8
1312985,小达蒙·韦恩斯,6.8
1335615,孙凯,6.8
1254740,马修·德斯里普,6.8
1319010,马修·贝恩顿,6.8
1312866,桑妮,6.8
1332716,Brendan McCormack,6.8
1275559,宫泽佐江,6.8
1335603,洪卫,6.8
1342401,达蒙·K·斯波伯,6.8
1355646,弗兰克·莫特克,6.8
